country,date,new_deaths,new_deaths_smooth,total_deaths,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential,traffic_retail_smooth,traffic_supermarket_smooth,traffic_parks_smooth,traffic_transit_stations_smooth,traffic_workplaces_smooth,traffic_residential_smooth
Slovenia,2020-05-23,0.0,0,106.0,-0.15,-0.04,0.57,-0.07,-0.07,-0.01,-0.16,-0.18,0.32,-0.23,-0.2,0.06
Slovenia,2020-05-24,1.0,0,107.0,-0.29,-0.8,0.54,-0.07,-0.05,-0.01,-0.15,-0.18,0.35,-0.22,-0.2,0.06
Slovenia,2020-05-25,0.0,0,107.0,-0.09,-0.07,0.3,-0.28,-0.24,0.07,-0.15,-0.18,0.34,-0.22,-0.2,0.06
Slovenia,2020-05-26,1.0,0,108.0,-0.11,-0.1,0.31,-0.26,-0.22,0.07,-0.14,-0.18,0.41,-0.2,-0.19,0.05
Slovenia,2020-05-27,0.0,0,108.0,-0.09,-0.1,0.52,-0.21,-0.22,0.06,-0.13,-0.18,0.47,-0.19,-0.19,0.05
Slovenia,2020-05-28,0.0,0,108.0,-0.11,-0.07,0.15,-0.27,-0.22,0.07,-0.14,-0.18,0.42,-0.2,-0.18,0.05
Slovenia,2020-05-29,0.0,0,108.0,-0.1,-0.05,0.37,-0.23,-0.21,0.06,-0.13,-0.18,0.39,-0.2,-0.18,0.04
Slovenia,2020-05-30,0.0,0,108.0,-0.13,-0.02,0.42,-0.06,-0.02,0.0,-0.13,-0.17,0.37,-0.2,-0.17,0.05
Slovenia,2020-05-31,0.0,0,108.0,-0.33,-0.82,0.31,-0.17,-0.04,0.0,-0.14,-0.18,0.34,-0.21,-0.17,0.05
Slovenia,2020-06-01,1.0,0,109.0,-0.01,-0.03,0.54,-0.18,-0.17,0.04,-0.13,-0.17,0.37,-0.2,-0.16,0.04
Slovenia,2020-06-02,0.0,0,109.0,-0.05,-0.08,0.42,-0.19,-0.16,0.04,-0.12,-0.17,0.39,-0.19,-0.15,0.04
Slovenia,2020-06-03,0.0,0,109.0,-0.06,-0.08,0.35,-0.17,-0.14,0.03,-0.11,-0.16,0.37,-0.18,-0.14,0.03
Slovenia,2020-06-04,0.0,0,109.0,-0.1,-0.07,-0.07,-0.25,-0.16,0.05,-0.11,-0.16,0.33,-0.18,-0.13,0.03
Slovenia,2020-06-05,0.0,0,109.0,-0.1,-0.06,-0.02,-0.25,-0.16,0.05,-0.11,-0.17,0.28,-0.18,-0.12,0.03
Slovenia,2020-06-06,0.0,0,109.0,-0.05,-0.01,0.52,0.01,0.0,-0.02,-0.1,-0.16,0.29,-0.17,-0.12,0.03
Slovenia,2020-06-07,0.0,0,109.0,-0.22,-0.8,0.43,-0.08,0.01,-0.02,-0.08,-0.16,0.31,-0.16,-0.11,0.02
Slovenia,2020-06-08,0.0,0,109.0,-0.08,-0.05,-0.1,-0.29,-0.17,0.06,-0.09,-0.16,0.22,-0.17,-0.11,0.03
Slovenia,2020-06-09,0.0,0,109.0,-0.05,-0.08,0.1,-0.22,-0.15,0.04,-0.09,-0.16,0.17,-0.18,-0.11,0.03
Slovenia,2020-06-10,0.0,0,109.0,-0.03,-0.05,0.19,-0.18,-0.14,0.03,-0.09,-0.16,0.15,-0.18,-0.11,0.03
Slovenia,2020-06-11,0.0,0,109.0,0.06,0.0,0.56,-0.13,-0.16,0.02,-0.07,-0.15,0.24,-0.16,-0.11,0.02
Slovenia,2020-06-12,0.0,0,109.0,0.0,-0.04,0.95,-0.12,-0.16,0.0,-0.05,-0.15,0.38,-0.14,-0.11,0.02
Slovenia,2020-06-13,0.0,0,109.0,-0.01,-0.01,0.99,0.08,0.0,-0.06,-0.05,-0.15,0.45,-0.13,-0.11,0.01
Slovenia,2020-06-14,0.0,0,109.0,-0.22,-0.8,0.37,-0.06,0.0,-0.03,-0.05,-0.15,0.44,-0.13,-0.11,0.01
Slovenia,2020-06-15,0.0,0,109.0,0.02,0.04,0.05,-0.22,-0.16,0.04,-0.03,-0.13,0.46,-0.12,-0.11,0.01
Slovenia,2020-06-16,0.0,0,109.0,0.05,0.0,0.41,-0.14,-0.14,0.02,-0.02,-0.12,0.5,-0.11,-0.11,0.0
Slovenia,2020-06-17,0.0,0,109.0,0.04,-0.01,0.4,-0.14,-0.14,0.02,-0.01,-0.12,0.53,-0.1,-0.11,0.0
Slovenia,2020-06-18,0.0,0,109.0,0.07,0.01,0.44,-0.13,-0.15,0.01,-0.01,-0.12,0.52,-0.1,-0.11,-0.0
Slovenia,2020-06-19,0.0,0,109.0,0.01,-0.03,0.52,-0.11,-0.16,0.0,-0.01,-0.11,0.45,-0.1,-0.11,-0.0
Slovenia,2020-06-20,0.0,0,109.0,0.04,0.05,0.62,0.07,-0.01,-0.04,0.0,-0.11,0.4,-0.1,-0.11,0.0
Slovenia,2020-06-21,0.0,0,109.0,-0.21,-0.8,0.29,-0.07,-0.02,-0.02,0.0,-0.11,0.39,-0.11,-0.11,0.0
Slovenia,2020-06-22,0.0,0,109.0,0.07,0.0,0.95,-0.15,-0.2,0.0,0.01,-0.11,0.52,-0.1,-0.12,-0.0
Slovenia,2020-06-23,0.0,0,109.0,0.1,0.01,0.97,-0.09,-0.2,0.0,0.02,-0.11,0.6,-0.09,-0.13,-0.0
Slovenia,2020-06-24,0.0,0,109.0,0.2,0.27,0.98,-0.01,-0.2,-0.04,0.04,-0.07,0.68,-0.07,-0.13,-0.01
Slovenia,2020-06-25,0.0,0,109.0,-0.54,-0.88,0.87,-0.46,-0.78,0.16,-0.05,-0.2,0.74,-0.12,-0.22,0.01
Slovenia,2020-06-26,0.0,0,109.0,-0.05,-0.02,1.26,-0.21,-0.5,0.06,-0.06,-0.2,0.85,-0.13,-0.27,0.02
Slovenia,2020-06-27,0.0,0,109.0,-0.1,-0.1,1.29,0.08,-0.12,-0.06,-0.08,-0.22,0.94,-0.13,-0.29,0.01
Slovenia,2020-06-28,2.0,0,111.0,-0.15,-0.8,1.08,0.08,0.0,-0.08,-0.07,-0.22,1.06,-0.11,-0.29,0.01
Slovenia,2020-06-29,0.0,0,111.0,-0.05,-0.04,0.64,-0.23,-0.25,0.03,-0.08,-0.22,1.01,-0.12,-0.29,0.01
Slovenia,2020-06-30,0.0,0,111.0,0.05,-0.01,0.94,-0.15,-0.22,0.01,-0.09,-0.23,1.01,-0.13,-0.3,0.01
Slovenia,2020-07-01,0.0,0,111.0,-0.01,-0.07,0.82,-0.16,-0.2,0.01,-0.12,-0.27,0.99,-0.15,-0.3,0.02
Slovenia,2020-07-02,0.0,0,111.0,-0.01,-0.07,0.67,-0.17,-0.21,0.01,-0.05,-0.16,0.96,-0.11,-0.21,-0.0
Slovenia,2020-07-03,0.0,0,111.0,-0.05,-0.06,0.59,-0.18,-0.22,0.02,-0.05,-0.16,0.86,-0.1,-0.17,-0.01
Slovenia,2020-07-04,0.0,0,111.0,-0.03,0.0,1.07,0.12,-0.02,-0.05,-0.04,-0.15,0.83,-0.1,-0.16,-0.01
Slovenia,2020-07-05,0.0,0,111.0,-0.12,-0.8,1.27,0.08,-0.01,-0.07,-0.03,-0.15,0.86,-0.1,-0.16,-0.01
Slovenia,2020-07-06,0.0,0,111.0,-0.02,-0.05,1.14,-0.18,-0.25,0.01,-0.03,-0.15,0.93,-0.09,-0.16,-0.01
Slovenia,2020-07-07,0.0,0,111.0,0.03,-0.03,1.11,-0.17,-0.25,0.01,-0.03,-0.15,0.95,-0.09,-0.17,-0.01
Slovenia,2020-07-08,0.0,0,111.0,-0.02,-0.07,1.15,-0.18,-0.24,0.0,-0.03,-0.15,1.0,-0.1,-0.17,-0.01
Slovenia,2020-07-09,0.0,0,111.0,-0.03,-0.1,1.16,-0.18,-0.25,0.01,-0.03,-0.16,1.07,-0.1,-0.18,-0.01
Slovenia,2020-07-10,0.0,0,111.0,-0.08,-0.12,1.23,-0.18,-0.25,0.0,-0.04,-0.17,1.16,-0.1,-0.18,-0.01
Slovenia,2020-07-11,0.0,0,111.0,-0.14,-0.01,0.38,-0.03,-0.08,0.0,-0.05,-0.17,1.06,-0.12,-0.19,-0.01
Slovenia,2020-07-12,0.0,0,111.0,-0.12,-0.79,1.15,0.08,-0.01,-0.05,-0.05,-0.17,1.05,-0.12,-0.19,-0.0
Slovenia,2020-07-13,0.0,0,111.0,0.01,-0.03,1.38,-0.17,-0.28,0.01,-0.05,-0.16,1.08,-0.12,-0.19,-0.0
Slovenia,2020-07-14,0.0,0,111.0,0.0,-0.08,1.41,-0.16,-0.28,0.01,-0.05,-0.17,1.12,-0.12,-0.2,-0.0
Slovenia,2020-07-15,0.0,0,111.0,0.0,-0.06,1.23,-0.17,-0.26,0.01,-0.05,-0.17,1.13,-0.12,-0.2,-0.0
Slovenia,2020-07-16,0.0,0,111.0,-0.01,-0.07,0.85,-0.2,-0.27,0.02,-0.05,-0.17,1.09,-0.12,-0.2,-0.0
Slovenia,2020-07-17,0.0,0,111.0,-0.06,-0.08,0.78,-0.21,-0.28,0.03,-0.05,-0.16,1.03,-0.12,-0.21,0.0
Slovenia,2020-07-18,0.0,0,111.0,-0.03,0.0,0.91,0.13,-0.05,-0.03,-0.03,-0.16,1.1,-0.1,-0.2,-0.0
Slovenia,2020-07-19,1.0,0,112.0,-0.11,-0.79,1.26,0.11,-0.05,-0.06,-0.03,-0.16,1.12,-0.1,-0.21,-0.0
Slovenia,2020-07-20,1.0,0,113.0,0.02,-0.05,1.72,-0.17,-0.32,0.0,-0.03,-0.16,1.17,-0.1,-0.22,-0.0
Slovenia,2020-07-21,1.0,0,114.0,-0.01,-0.1,1.69,-0.18,-0.32,0.01,-0.03,-0.16,1.21,-0.1,-0.22,-0.0
Slovenia,2020-07-22,1.0,0,115.0,-0.06,-0.1,1.07,-0.25,-0.31,0.04,-0.04,-0.17,1.18,-0.11,-0.23,0.0
Slovenia,2020-07-23,0.0,0,115.0,-0.02,-0.1,1.17,-0.2,-0.31,0.02,-0.04,-0.17,1.23,-0.11,-0.23,0.0
Slovenia,2020-07-24,0.0,0,115.0,-0.11,-0.12,0.65,-0.23,-0.31,0.04,-0.05,-0.18,1.21,-0.11,-0.24,0.0
Slovenia,2020-07-25,1.0,0,116.0,-0.04,-0.04,0.97,0.12,-0.11,-0.03,-0.05,-0.19,1.22,-0.11,-0.25,0.0
Slovenia,2020-07-26,0.0,0,116.0,-0.09,-0.53,1.31,0.12,-0.06,-0.06,-0.04,-0.15,1.23,-0.11,-0.25,0.0
Slovenia,2020-07-27,0.0,0,116.0,-0.01,-0.09,1.93,-0.17,-0.37,0.01,-0.05,-0.15,1.26,-0.11,-0.26,0.0
Slovenia,2020-07-28,1.0,0,117.0,-0.05,-0.12,1.99,-0.19,-0.37,0.02,-0.05,-0.16,1.3,-0.11,-0.26,0.01
Slovenia,2020-07-29,0.0,0,117.0,-0.06,-0.11,1.57,-0.22,-0.37,0.03,-0.05,-0.16,1.37,-0.11,-0.27,0.0
Slovenia,2020-07-30,0.0,0,117.0,-0.03,-0.1,1.55,-0.19,-0.38,0.02,-0.06,-0.16,1.42,-0.11,-0.28,0.0
Slovenia,2020-07-31,2.0,0,119.0,-0.09,-0.09,1.38,-0.19,-0.38,0.02,-0.05,-0.15,1.53,-0.1,-0.29,0.0
Slovenia,2020-08-01,0.0,0,119.0,-0.11,-0.14,1.48,0.22,-0.16,-0.06,-0.06,-0.17,1.6,-0.09,-0.3,-0.0
Slovenia,2020-08-02,1.0,0,120.0,-0.12,-0.36,0.69,0.01,-0.1,-0.04,-0.07,-0.14,1.51,-0.1,-0.3,-0.0
Slovenia,2020-08-03,2.0,0,122.0,-0.06,-0.1,0.81,-0.24,-0.42,0.05,-0.07,-0.15,1.35,-0.11,-0.31,0.01
Slovenia,2020-08-04,1.0,0,123.0,-0.05,-0.12,0.96,-0.25,-0.41,0.06,-0.07,-0.15,1.21,-0.12,-0.32,0.01
Slovenia,2020-08-05,1.0,1,124.0,-0.02,-0.08,1.17,-0.22,-0.4,0.05,-0.07,-0.14,1.15,-0.12,-0.32,0.01
Slovenia,2020-08-06,1.0,1,125.0,-0.02,-0.11,1.5,-0.18,-0.4,0.03,-0.07,-0.14,1.14,-0.12,-0.32,0.02
Slovenia,2020-08-07,0.0,0,125.0,-0.1,-0.17,1.66,-0.15,-0.4,0.02,-0.07,-0.15,1.18,-0.12,-0.33,0.02
Slovenia,2020-08-08,1.0,1,126.0,-0.1,-0.14,1.56,0.26,-0.15,-0.06,-0.07,-0.15,1.19,-0.11,-0.33,0.02
Slovenia,2020-08-09,1.0,1,127.0,-0.02,-0.26,1.45,0.17,-0.06,-0.08,-0.05,-0.14,1.3,-0.09,-0.32,0.01
Slovenia,2020-08-10,1.0,0,128.0,-0.02,-0.11,1.91,-0.15,-0.38,0.01,-0.05,-0.14,1.46,-0.07,-0.31,0.0
Slovenia,2020-08-11,1.0,0,129.0,-0.02,-0.11,1.6,-0.17,-0.38,0.03,-0.04,-0.14,1.55,-0.06,-0.31,-0.0
Slovenia,2020-08-12,0.0,0,129.0,-0.02,-0.11,1.55,-0.18,-0.36,0.03,-0.04,-0.14,1.6,-0.06,-0.3,-0.0
Slovenia,2020-08-13,0.0,0,129.0,-0.01,-0.09,1.48,-0.18,-0.37,0.02,-0.04,-0.14,1.6,-0.06,-0.3,-0.0
Slovenia,2020-08-14,0.0,0,129.0,-0.04,0.05,1.03,-0.17,-0.37,0.03,-0.03,-0.11,1.51,-0.06,-0.3,-0.0
Slovenia,2020-08-15,0.0,0,129.0,-0.35,-0.84,1.59,0.17,-0.37,-0.02,-0.07,-0.21,1.52,-0.07,-0.33,0.0
Slovenia,2020-08-16,0.0,0,129.0,0.11,0.0,1.33,0.26,-0.04,-0.07,-0.05,-0.17,1.5,-0.06,-0.32,0.0
Slovenia,2020-08-17,0.0,0,129.0,0.03,-0.04,1.33,-0.16,-0.32,0.02,-0.04,-0.16,1.42,-0.06,-0.32,0.01
Slovenia,2020-08-18,0.0,0,129.0,0.07,-0.03,1.33,-0.15,-0.3,0.03,-0.03,-0.15,1.38,-0.06,-0.3,0.01
Slovenia,2020-08-19,0.0,0,129.0,0.04,-0.06,1.33,-0.13,-0.29,0.02,-0.02,-0.14,1.35,-0.05,-0.29,0.0
Slovenia,2020-08-20,0.0,0,129.0,0.04,-0.07,1.33,-0.11,-0.3,0.0,-0.01,-0.14,1.32,-0.04,-0.28,0.0
Slovenia,2020-08-21,1.0,0,130.0,-0.03,-0.11,1.33,-0.1,-0.31,0.01,-0.01,-0.16,1.37,-0.03,-0.28,-0.0
Slovenia,2020-08-22,1.0,0,131.0,-0.02,-0.1,1.82,0.28,-0.11,-0.06,0.03,-0.06,1.4,-0.02,-0.24,-0.01
Slovenia,2020-08-23,0.0,0,131.0,0.04,-0.16,1.05,0.18,-0.04,-0.04,0.02,-0.08,1.36,-0.03,-0.24,-0.0
Slovenia,2020-08-24,2.0,0,133.0,0.07,-0.05,1.05,-0.11,-0.26,0.02,0.03,-0.08,1.32,-0.02,-0.23,-0.0
Slovenia,2020-08-25,0.0,0,133.0,0.08,-0.06,1.05,-0.07,-0.25,0.02,0.03,-0.09,1.28,-0.01,-0.22,-0.0
Slovenia,2020-08-26,0.0,0,133.0,0.06,-0.07,1.05,-0.08,-0.24,0.01,0.03,-0.09,1.24,-0.0,-0.22,-0.01
Slovenia,2020-08-27,0.0,0,133.0,0.07,-0.07,1.05,-0.05,-0.24,0.01,0.04,-0.09,1.2,0.01,-0.21,-0.0
Slovenia,2020-08-28,0.0,0,133.0,0.01,-0.1,1.05,-0.04,-0.24,0.01,0.04,-0.09,1.16,0.02,-0.2,-0.0
Slovenia,2020-08-29,0.0,0,133.0,0.02,-0.08,1.07,0.22,-0.09,-0.04,0.05,-0.08,1.05,0.01,-0.19,-0.0
Slovenia,2020-08-30,0.0,0,133.0,-0.1,-0.21,0.12,-0.03,-0.09,0.0,0.03,-0.09,0.92,-0.02,-0.2,0.0
Slovenia,2020-08-31,0.0,0,133.0,0.03,-0.03,0.17,-0.14,-0.23,0.05,0.02,-0.09,0.79,-0.03,-0.2,0.01
Slovenia,2020-09-01,0.0,0,133.0,0.12,-0.01,0.17,0.07,-0.22,0.02,0.03,-0.08,0.67,-0.01,-0.19,0.01
Slovenia,2020-09-02,1.0,0,134.0,0.02,-0.06,0.76,0.04,-0.18,0.0,0.02,-0.08,0.63,0.01,-0.18,0.01
Slovenia,2020-09-03,0.0,0,134.0,0.04,-0.06,0.82,0.03,-0.18,0.0,0.02,-0.08,0.59,0.02,-0.18,0.01
Slovenia,2020-09-04,0.0,0,134.0,0.0,-0.1,1.12,0.08,-0.18,-0.02,0.02,-0.08,0.6,0.04,-0.17,0.0
Slovenia,2020-09-05,1.0,0,135.0,0.01,-0.1,1.42,0.24,-0.1,-0.05,0.02,-0.08,0.65,0.04,-0.17,-0.0
Slovenia,2020-09-06,0.0,0,135.0,0.05,-0.18,1.01,0.19,-0.06,-0.05,0.04,-0.08,0.78,0.07,-0.16,-0.01
Slovenia,2020-09-07,0.0,0,135.0,-0.01,-0.08,1.01,0.0,-0.2,0.01,0.03,-0.08,0.9,0.09,-0.16,-0.01
Slovenia,2020-09-08,0.0,0,135.0,0.01,-0.09,1.01,0.04,-0.19,0.0,0.02,-0.1,1.02,0.09,-0.16,-0.02
Slovenia,2020-09-09,0.0,0,135.0,-0.01,-0.1,1.01,0.01,-0.17,-0.01,0.01,-0.1,1.06,0.08,-0.15,-0.02
Slovenia,2020-09-10,0.0,0,135.0,0.02,-0.08,0.96,0.03,-0.18,-0.02,0.01,-0.1,1.08,0.08,-0.15,-0.02
Slovenia,2020-09-11,0.0,0,135.0,-0.01,-0.08,1.14,0.06,-0.18,-0.04,0.01,-0.1,1.08,0.08,-0.15,-0.02
Slovenia,2020-09-12,0.0,0,135.0,-0.01,-0.09,1.37,0.24,-0.09,-0.08,0.01,-0.1,1.07,0.08,-0.15,-0.03
Slovenia,2020-09-13,0.0,0,135.0,0.07,-0.17,1.27,0.21,-0.06,-0.09,0.01,-0.1,1.11,0.08,-0.15,-0.03
Slovenia,2020-09-14,0.0,0,135.0,0.0,-0.09,1.09,0.03,-0.15,-0.03,0.01,-0.1,1.12,0.09,-0.15,-0.04
Slovenia,2020-09-15,0.0,0,135.0,0.02,-0.06,1.08,0.06,-0.14,-0.03,0.01,-0.1,1.13,0.09,-0.14,-0.04
Slovenia,2020-09-16,0.0,0,135.0,0.0,-0.07,0.97,0.01,-0.15,-0.02,0.01,-0.09,1.13,0.09,-0.14,-0.04
Slovenia,2020-09-17,1.0,0,136.0,0.0,-0.08,0.73,0.0,-0.15,-0.01,0.01,-0.09,1.09,0.09,-0.13,-0.04
Slovenia,2020-09-18,4.0,0,140.0,-0.03,-0.08,0.91,0.02,-0.16,-0.02,0.01,-0.09,1.06,0.08,-0.13,-0.04
Slovenia,2020-09-19,1.0,0,141.0,-0.04,-0.1,1.08,0.15,-0.1,-0.05,0.0,-0.09,1.02,0.07,-0.13,-0.04
Slovenia,2020-09-20,1.0,1,142.0,0.04,-0.18,1.07,0.13,-0.06,-0.06,-0.0,-0.09,0.99,0.06,-0.13,-0.03
Slovenia,2020-09-21,0.0,1,142.0,-0.01,-0.09,0.9,0.01,-0.16,0.0,-0.0,-0.09,0.96,0.05,-0.13,-0.03
Slovenia,2020-09-22,0.0,1,142.0,-0.05,-0.07,0.44,-0.01,-0.15,0.01,-0.01,-0.1,0.87,0.04,-0.13,-0.02
Slovenia,2020-09-23,1.0,1,143.0,-0.07,-0.05,0.36,-0.02,-0.13,0.02,-0.02,-0.09,0.78,0.04,-0.13,-0.02
Slovenia,2020-09-24,2.0,1,145.0,-0.04,-0.06,0.52,-0.01,-0.13,0.0,-0.03,-0.09,0.75,0.04,-0.13,-0.01
Slovenia,2020-09-25,0.0,0,145.0,-0.13,-0.09,-0.05,-0.06,-0.13,0.04,-0.04,-0.09,0.62,0.03,-0.12,-0.01
Slovenia,2020-09-26,1.0,0,146.0,-0.08,-0.03,0.24,-0.02,-0.09,0.01,-0.05,-0.08,0.5,0.0,-0.12,0.0
Slovenia,2020-09-27,1.0,0,147.0,-0.13,-0.22,0.28,-0.05,-0.08,0.0,-0.07,-0.09,0.38,-0.02,-0.12,0.01
Slovenia,2020-09-28,2.0,1,149.0,-0.11,-0.1,-0.09,-0.09,-0.13,0.04,-0.09,-0.09,0.24,-0.04,-0.12,0.02
Slovenia,2020-09-29,0.0,1,149.0,-0.05,-0.06,0.51,0.03,-0.12,0.02,-0.09,-0.09,0.25,-0.03,-0.12,0.02
Slovenia,2020-09-30,1.0,1,150.0,-0.03,-0.03,0.53,0.05,-0.12,0.0,-0.08,-0.08,0.28,-0.02,-0.11,0.02
Slovenia,2020-10-01,2.0,1,152.0,-0.03,-0.04,0.41,0.06,-0.1,0.0,-0.08,-0.08,0.26,-0.01,-0.11,0.02
Slovenia,2020-10-02,2.0,1,154.0,-0.09,-0.05,0.17,0.04,-0.1,0.01,-0.07,-0.08,0.29,0.0,-0.11,0.01
Slovenia,2020-10-03,1.0,1,155.0,-0.13,-0.05,-0.05,-0.06,-0.1,0.01,-0.08,-0.08,0.25,-0.0,-0.11,0.01
Slovenia,2020-10-04,0.0,1,155.0,-0.16,-0.33,0.12,-0.01,-0.08,0.0,-0.09,-0.09,0.23,0.0,-0.11,0.01
Slovenia,2020-10-05,1.0,1,156.0,-0.07,-0.07,0.15,0.04,-0.12,0.02,-0.08,-0.09,0.26,0.02,-0.11,0.01
Slovenia,2020-10-06,3.0,1,159.0,-0.06,-0.06,0.37,0.08,-0.11,0.01,-0.08,-0.09,0.24,0.03,-0.1,0.01
Slovenia,2020-10-07,0.0,1,159.0,-0.12,-0.04,-0.06,-0.03,-0.11,0.03,-0.09,-0.09,0.16,0.02,-0.1,0.01
Slovenia,2020-10-08,1.0,1,160.0,-0.06,-0.04,0.4,0.04,-0.11,0.01,-0.1,-0.09,0.16,0.01,-0.1,0.01
Slovenia,2020-10-09,5.0,1,165.0,-0.11,-0.08,0.48,0.04,-0.11,0.0,-0.1,-0.1,0.2,0.01,-0.11,0.01
Slovenia,2020-10-10,2.0,1,167.0,-0.11,-0.1,0.6,0.06,-0.06,-0.02,-0.1,-0.1,0.29,0.03,-0.1,0.01
Slovenia,2020-10-11,0.0,1,167.0,-0.42,-0.35,-0.6,-0.38,-0.15,0.05,-0.14,-0.11,0.19,-0.02,-0.11,0.01
Slovenia,2020-10-12,2.0,1,169.0,-0.11,-0.07,0.08,-0.03,-0.13,0.04,-0.14,-0.11,0.18,-0.03,-0.11,0.02
Slovenia,2020-10-13,4.0,2,173.0,-0.11,-0.07,0.15,-0.01,-0.12,0.04,-0.15,-0.11,0.15,-0.04,-0.11,0.02
Slovenia,2020-10-14,2.0,2,175.0,-0.09,-0.04,0.26,0.01,-0.11,0.03,-0.14,-0.11,0.2,-0.04,-0.11,0.02
Slovenia,2020-10-15,1.0,2,176.0,-0.14,-0.05,-0.4,-0.13,-0.13,0.06,-0.16,-0.11,0.08,-0.06,-0.12,0.03
Slovenia,2020-10-16,4.0,2,180.0,-0.14,-0.05,-0.05,-0.1,-0.12,0.05,-0.16,-0.1,0.01,-0.08,-0.12,0.04
Slovenia,2020-10-17,4.0,2,184.0,-0.4,-0.11,-0.03,-0.19,-0.15,0.07,-0.2,-0.11,-0.08,-0.12,-0.13,0.05
Slovenia,2020-10-18,4.0,3,188.0,-0.53,-0.4,0.19,-0.17,-0.19,0.05,-0.22,-0.11,0.03,-0.09,-0.14,0.05
Slovenia,2020-10-19,2.0,3,190.0,-0.36,-0.12,0.11,-0.28,-0.25,0.09,-0.25,-0.12,0.03,-0.12,-0.15,0.06
Slovenia,2020-10-20,2.0,2,192.0,-0.42,-0.15,0.09,-0.28,-0.26,0.1,-0.3,-0.13,0.02,-0.16,-0.17,0.06
Slovenia,2020-10-21,8.0,3,200.0,-0.43,-0.14,0.07,-0.3,-0.25,0.11,-0.35,-0.15,-0.0,-0.21,-0.19,0.08
Slovenia,2020-10-22,11.0,5,211.0,-0.41,-0.11,0.11,-0.29,-0.26,0.11,-0.38,-0.15,0.07,-0.23,-0.21,0.08
Slovenia,2020-10-23,3.0,4,214.0,-0.38,-0.04,-0.03,-0.31,-0.26,0.12,-0.42,-0.15,0.07,-0.26,-0.23,0.09
Slovenia,2020-10-24,21.0,7,235.0,-0.61,-0.2,-0.38,-0.37,-0.23,0.12,-0.45,-0.17,0.02,-0.29,-0.24,0.1
Slovenia,2020-10-25,5.0,7,240.0,-0.7,-0.83,0.23,-0.25,-0.29,0.07,-0.47,-0.23,0.03,-0.3,-0.26,0.1
Slovenia,2020-10-26,11.0,8,251.0,-0.48,-0.12,0.17,-0.35,-0.39,0.14,-0.49,-0.23,0.04,-0.31,-0.28,0.11
Slovenia,2020-10-27,13.0,10,264.0,-0.6,-0.27,-0.24,-0.43,-0.4,0.18,-0.52,-0.24,-0.01,-0.33,-0.3,0.12
Slovenia,2020-10-28,14.0,11,278.0,-0.57,-0.23,0.15,-0.38,-0.39,0.16,-0.54,-0.26,0.0,-0.34,-0.32,0.13
Slovenia,2020-10-29,14.0,11,292.0,-0.56,-0.19,0.02,-0.41,-0.41,0.16,-0.56,-0.27,-0.01,-0.36,-0.34,0.14
Slovenia,2020-10-30,23.0,14,315.0,-0.53,-0.02,0.0,-0.41,-0.41,0.18,-0.58,-0.27,-0.01,-0.37,-0.36,0.14
Slovenia,2020-10-31,23.0,14,338.0,-0.8,-0.87,0.1,-0.36,-0.48,0.13,-0.61,-0.36,0.06,-0.37,-0.4,0.15
Slovenia,2020-11-01,25.0,17,363.0,-0.77,-0.89,-0.08,-0.37,-0.38,0.1,-0.62,-0.37,0.02,-0.39,-0.41,0.15
Slovenia,2020-11-02,25.0,19,388.0,-0.53,-0.18,0.1,-0.41,-0.37,0.15,-0.62,-0.38,0.01,-0.4,-0.41,0.15
Slovenia,2020-11-03,24.0,21,412.0,-0.56,-0.23,0.19,-0.38,-0.37,0.15,-0.62,-0.37,0.07,-0.39,-0.4,0.15
Slovenia,2020-11-04,29.0,23,441.0,-0.59,-0.24,-0.3,-0.46,-0.37,0.18,-0.62,-0.37,0.0,-0.4,-0.4,0.15
Slovenia,2020-11-05,30.0,25,471.0,-0.56,-0.2,-0.17,-0.42,-0.37,0.17,-0.62,-0.38,-0.02,-0.4,-0.39,0.15
Slovenia,2020-11-06,26.0,26,497.0,-0.56,-0.22,-0.02,-0.42,-0.36,0.17,-0.62,-0.4,-0.03,-0.4,-0.39,0.15
Slovenia,2020-11-07,34.0,27,531.0,-0.57,-0.19,-0.06,-0.32,-0.22,0.1,-0.59,-0.31,-0.05,-0.4,-0.35,0.15
Slovenia,2020-11-08,23.0,27,554.0,-0.75,-0.88,-0.03,-0.35,-0.32,0.09,-0.59,-0.31,-0.04,-0.39,-0.34,0.14
Slovenia,2020-11-09,24.0,27,578.0,-0.53,-0.22,-0.16,-0.45,-0.36,0.17,-0.59,-0.31,-0.08,-0.4,-0.34,0.15
Slovenia,2020-11-10,27.0,27,605.0,-0.53,-0.2,-0.18,-0.44,-0.36,0.17,-0.58,-0.31,-0.13,-0.41,-0.34,0.15
Slovenia,2020-11-11,40.0,29,645.0,-0.54,-0.2,-0.22,-0.44,-0.36,0.17,-0.58,-0.3,-0.12,-0.41,-0.34,0.15
Slovenia,2020-11-12,41.0,30,686.0,-0.52,-0.18,-0.23,-0.44,-0.36,0.17,-0.57,-0.3,-0.13,-0.41,-0.33,0.15
Slovenia,2020-11-13,38.0,32,724.0,-0.51,-0.15,-0.19,-0.45,-0.36,0.18,-0.56,-0.29,-0.15,-0.41,-0.33,0.15
